4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8774534636600840e+08,5.3133103284021151e+08,5.3040118338147080e+08,5.2931047455439568e+08,5.2825872538279295e+08,5.2720646761110270e+08,5.2615595435675752e+08,5.2510721596519482e+08,5.2406028348969364e+08,5.2301518871213293e+08,5.2197196416448522e+08,5.2093064315107411e+08,5.1989125977163112e+08,5.1885384894518125e+08,5.1781844643479592e+08,5.1678508887324733e+08,5.1575381378960598e+08,5.1472465963681853e+08,5.1369766582031107e+08,5.1267287272766089e+08,5.1165032175938523e+08,5.1063005536089504e+08,5.0961211705566519e+08,5.0859655147967732e+08,5.0758340441719139e+08,5.0657272283790505e+08,5.0556455493556738e+08,5.0455895016810989e+08,5.0355595929936779e+08,5.0255563444246280e+08,5.0155802910493040e+08,5.0056319823566473e+08,4.9957119827377844e+08,4.9858208719945908e+08,4.9759592458692491e+08,4.9661277165957862e+08,4.9563269134746504e+08,4.9465574834715134e+08,4.9368200918414217e+08,4.9271154227796149e+08,4.9174441801003426e+08,4.9078070879450560e+08,4.8982048915215135e+08,4.8886383578753769e+08,4.8791082766959393e+08,4.8696154611578208e+08,4.8601607488004565e+08,4.8507450024474275e+08,4.8413691111677104e+08,4.8320339912811124e+08,4.8227405874102944e+08,4.8134898735818976e+08,4.8042828543794483e+08,4.7951205661509830e+08,4.7860040782743478e+08,4.7769344944834781e+08,4.7679129542590958e+08,4.7589406342874992e+08,4.7500187499913669e+08,4.7411485571367645e+08,4.7323313535208154e+08,4.7187992279226375e+08,4.7052671023244601e+08,4.6917349767262828e+08
4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8774534636600840e+08,4.8698510685613978e+08,4.8590886140051460e+08,4.8467030574916756e+08,4.8346897635230058e+08,4.8226542634106302e+08,4.8106187632982290e+08,4.7985832631858051e+08,4.7865477630733567e+08,4.7745122629608834e+08,4.7624767628483868e+08,4.7504412627358627e+08,4.7384057626233137e+08,4.7263702625107366e+08,4.7143347623981345e+08,4.7022992622855043e+08,4.6902637621728462e+08,4.6782282620601583e+08,4.6661927619474429e+08,4.6541572618346995e+08,4.6421217617219234e+08,4.6300862616091168e+08,4.6180507614962792e+08,4.6060152613834119e+08,4.5939797612705100e+08,4.5819442611575758e+08,4.5699087610446078e+08,4.5578732609316051e+08,4.5458377608185685e+08,4.5338022607054937e+08,4.5217667605923855e+08,4.5097312604792380e+08,4.4976957603660548e+08,4.4856602602528298e+08,4.4736247601395667e+08,4.4615892600262642e+08,4.4495537599129176e+08,4.4375182597995329e+08,4.4254827596861047e+08,4.4134472595726293e+08,4.4014117594591105e+08,4.3893762593455482e+08,4.3773407592319363e+08,4.3653052591182780e+08,4.3532697590045714e+08,4.3412342588908154e+08,4.3291987587770057e+08,4.3171632586631441e+08,4.3051277585492313e+08,4.2930922584352636e+08,4.2810567583212382e+08,4.2690212582071579e+08,4.2569857580930161e+08,4.2449502579788160e+08,4.2329147578645545e+08,4.2208792577502310e+08,4.2088437576358414e+08,4.1968082575213867e+08,4.1847727574068666e+08,4.1727372572922742e+08,4.1607017571776116e+08,4.1486662570738006e+08,4.1366307569699895e+08,4.1245952568661785e+08
4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8774534636600840e+08,4.8698510697812366e+08,4.8590886152271044e+08,4.8467030587157637e+08,4.8346897647492540e+08,4.8226542646390593e+08,4.8106187645288676e+08,4.7985832644186759e+08,4.7865477643084884e+08,4.7745122641983020e+08,4.7624767640881157e+08,4.7504412639779323e+08,4.7384057638677526e+08,4.7263702637575722e+08,4.7143347636473954e+08,4.7022992635372198e+08,4.6902637634270477e+08,4.6782282633168769e+08,4.6661927632067072e+08,4.6541572630965412e+08,4.6421217629863775e+08,4.6300862628762144e+08,4.6180507627660561e+08,4.6060152626558983e+08,4.5939797625457430e+08,4.5819442624355906e+08,4.5699087623254395e+08,4.5578732622152925e+08,4.5458377621051490e+08,4.5338022619950050e+08,4.5217667618848675e+08,4.5097312617747319e+08,4.4976957616645980e+08,4.4856602615544659e+08,4.4736247614443374e+08,4.4615892613342142e+08,4.4495537612240911e+08,4.4375182611139727e+08,4.4254827610038579e+08,4.4134472608937454e+08,4.4014117607836360e+08,4.3893762606735301e+08,4.3773407605634278e+08,4.3653052604533315e+08,4.3532697603432357e+08,4.3412342602331460e+08,4.3291987601230574e+08,4.3171632600129735e+08,4.3051277599028945e+08,4.2930922597928196e+08,4.2810567596827483e+08,4.2690212595726842e+08,4.2569857594626188e+08,4.2449502593525612e+08,4.2329147592425084e+08,4.2208792591324592e+08,4.2088437590224147e+08,4.1968082589123768e+08,4.1847727588023442e+08,4.1727372586923146e+08,4.1607017585822916e+08,4.1486662584714168e+08,4.1366307583605421e+08,4.1245952582496685e+08
4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8774534636600840e+08,4.8698510696919525e+08,4.8590886151376724e+08,4.8467030586261845e+08,4.8346897646595240e+08,4.8226542645491785e+08,4.8106187644388324e+08,4.7985832643284869e+08,4.7865477642181414e+08,4.7745122641077960e+08,4.7624767639974511e+08,4.7504412638871044e+08,4.7384057637767589e+08,4.7263702636664128e+08,4.7143347635560668e+08,4.7022992634457207e+08,4.6902637633353770e+08,4.6782282632250297e+08,4.6661927631146836e+08,4.6541572630043399e+08,4.6421217628939933e+08,4.6300862627836472e+08,4.6180507626733017e+08,4.6060152625629556e+08,4.5939797624526101e+08,4.5819442623422658e+08,4.5699087622319186e+08,4.5578732621215725e+08,4.5458377620112282e+08,4.5338022619008803e+08,4.5217667617905354e+08,4.5097312616801906e+08,4.4976957615698457e+08,4.4856602614594984e+08,4.4736247613491523e+08,4.4615892612388074e+08,4.4495537611284608e+08,4.4375182610181153e+08,4.4254827609077716e+08,4.4134472607974237e+08,4.4014117606870782e+08,4.3893762605767334e+08,4.3773407604663873e+08,4.3653052603560412e+08,4.3532697602456951e+08,4.3412342601353514e+08,4.3291987600250047e+08,4.3171632599146581e+08,4.3051277598043132e+08,4.2930922596939671e+08,4.2810567595836210e+08,4.2690212594732773e+08,4.2569857593629301e+08,4.2449502592525846e+08,4.2329147591422379e+08,4.2208792590318942e+08,4.2088437589215469e+08,4.1968082588112015e+08,4.1847727587008572e+08,4.1727372585905099e+08,4.1607017584801638e+08,4.1486662583698183e+08,4.1366307582594728e+08,4.1245952581491268e+08
4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8774534636600840e+08,4.8698510696919525e+08,4.8590886151376724e+08,4.8467030586261845e+08,4.8346897646595240e+08,4.8226542645491785e+08,4.8106187644388324e+08,4.7985832643284869e+08,4.7865477642181414e+08,4.7745122641077960e+08,4.7624767639974511e+08,4.7504412638871044e+08,4.7384057637767589e+08,4.7263702636664134e+08,4.7143347635560668e+08,4.7022992634457207e+08,4.6902637633353770e+08,4.6782282632250297e+08,4.6661927631146842e+08,4.6541572630043399e+08,4.6421217628939933e+08,4.6300862627836472e+08,4.6180507626733017e+08,4.6060152625629556e+08,4.5939797624526101e+08,4.5819442623422658e+08,4.5699087622319186e+08,4.5578732621215725e+08,4.5458377620112282e+08,4.5338022619008803e+08,4.5217667617905354e+08,4.5097312616801900e+08,4.4976957615698457e+08,4.4856602614594984e+08,4.4736247613491535e+08,4.4615892612388074e+08,4.4495537611284608e+08,4.4375182610181153e+08,4.4254827609077710e+08,4.4134472607974231e+08,4.4014117606870782e+08,4.3893762605767334e+08,4.3773407604663873e+08,4.3653052603560412e+08,4.3532697602456957e+08,4.3412342601353514e+08,4.3291987600250041e+08,4.3171632599146581e+08,4.3051277598043132e+08,4.2930922596939671e+08,4.2810567595836210e+08,4.2690212594732773e+08,4.2569857593629301e+08,4.2449502592525840e+08,4.2329147591422379e+08,4.2208792590318942e+08,4.2088437589215469e+08,4.1968082588112015e+08,4.1847727587008572e+08,4.1727372585905099e+08,4.1607017584801644e+08,4.1486662583698189e+08,4.1366307582594728e+08,4.1245952581491274e+08
4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8774534636600840e+08,4.8698510696919525e+08,4.8590886151376724e+08,4.8467030586261845e+08,4.8346897646595240e+08,4.8226542645491785e+08,4.8106187644388324e+08,4.7985832643284869e+08,4.7865477642181414e+08,4.7745122641077960e+08,4.7624767639974511e+08,4.7504412638871044e+08,4.7384057637767589e+08,4.7263702636664128e+08,4.7143347635560668e+08,4.7022992634457207e+08,4.6902637633353770e+08,4.6782282632250297e+08,4.6661927631146842e+08,4.6541572630043399e+08,4.6421217628939927e+08,4.6300862627836472e+08,4.6180507626733017e+08,4.6060152625629556e+08,4.5939797624526101e+08,4.5819442623422658e+08,4.5699087622319180e+08,4.5578732621215725e+08,4.5458377620112276e+08,4.5338022619008803e+08,4.5217667617905354e+08,4.5097312616801900e+08,4.4976957615698457e+08,4.4856602614594984e+08,4.4736247613491523e+08,4.4615892612388074e+08,4.4495537611284608e+08,4.4375182610181153e+08,4.4254827609077710e+08,4.4134472607974231e+08,4.4014117606870782e+08,4.3893762605767334e+08,4.3773407604663867e+08,4.3653052603560412e+08,4.3532697602456951e+08,4.3412342601353514e+08,4.3291987600250041e+08,4.3171632599146581e+08,4.3051277598043132e+08,4.2930922596939671e+08,4.2810567595836210e+08,4.2690212594732767e+08,4.2569857593629301e+08,4.2449502592525840e+08,4.2329147591422385e+08,4.2208792590318936e+08,4.2088437589215469e+08,4.1968082588112009e+08,4.1847727587008566e+08,4.1727372585905099e+08,4.1607017584801644e+08,4.1486662583698189e+08,4.1366307582594728e+08,4.1245952581491274e+08
4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8774534636600840e+08,4.8698510696919525e+08,4.8590886151376724e+08,4.8467030586261845e+08,4.8346897646595240e+08,4.8226542645491785e+08,4.8106187644388324e+08,4.7985832643284869e+08,4.7865477642181414e+08,4.7745122641077960e+08,4.7624767639974511e+08,4.7504412638871044e+08,4.7384057637767583e+08,4.7263702636664134e+08,4.7143347635560668e+08,4.7022992634457207e+08,4.6902637633353758e+08,4.6782282632250297e+08,4.6661927631146836e+08,4.6541572630043399e+08,4.6421217628939933e+08,4.6300862627836472e+08,4.6180507626733017e+08,4.6060152625629556e+08,4.5939797624526101e+08,4.5819442623422658e+08,4.5699087622319186e+08,4.5578732621215725e+08,4.5458377620112282e+08,4.5338022619008803e+08,4.5217667617905354e+08,4.5097312616801906e+08,4.4976957615698457e+08,4.4856602614594984e+08,4.4736247613491535e+08,4.4615892612388074e+08,4.4495537611284608e+08,4.4375182610181153e+08,4.4254827609077716e+08,4.4134472607974237e+08,4.4014117606870770e+08,4.3893762605767334e+08,4.3773407604663873e+08,4.3653052603560412e+08,4.3532697602456957e+08,4.3412342601353514e+08,4.3291987600250047e+08,4.3171632599146575e+08,4.3051277598043120e+08,4.2930922596939671e+08,4.2810567595836204e+08,4.2690212594732773e+08,4.2569857593629301e+08,4.2449502592525840e+08,4.2329147591422385e+08,4.2208792590318942e+08,4.2088437589215469e+08,4.1968082588112015e+08,4.1847727587008572e+08,4.1727372585905099e+08,4.1607017584801644e+08,4.1486662583698189e+08,4.1366307582594728e+08,4.1245952581491274e+08
4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8774534636600840e+08,4.8698510696919525e+08,4.8590886151376724e+08,4.8467030586261845e+08,4.8346897646595240e+08,4.8226542645491785e+08,4.8106187644388324e+08,4.7985832643284869e+08,4.7865477642181414e+08,4.7745122641077960e+08,4.7624767639974511e+08,4.7504412638871044e+08,4.7384057637767589e+08,4.7263702636664134e+08,4.7143347635560668e+08,4.7022992634457207e+08,4.6902637633353770e+08,4.6782282632250297e+08,4.6661927631146842e+08,4.6541572630043399e+08,4.6421217628939933e+08,4.6300862627836472e+08,4.6180507626733017e+08,4.6060152625629556e+08,4.5939797624526101e+08,4.5819442623422658e+08,4.5699087622319186e+08,4.5578732621215725e+08,4.5458377620112282e+08,4.5338022619008803e+08,4.5217667617905354e+08,4.5097312616801906e+08,4.4976957615698457e+08,4.4856602614594984e+08,4.4736247613491535e+08,4.4615892612388074e+08,4.4495537611284608e+08,4.4375182610181153e+08,4.4254827609077716e+08,4.4134472607974243e+08,4.4014117606870782e+08,4.3893762605767334e+08,4.3773407604663867e+08,4.3653052603560412e+08,4.3532697602456957e+08,4.3412342601353514e+08,4.3291987600250047e+08,4.3171632599146581e+08,4.3051277598043132e+08,4.2930922596939671e+08,4.2810567595836210e+08,4.2690212594732773e+08,4.2569857593629301e+08,4.2449502592525840e+08,4.2329147591422379e+08,4.2208792590318936e+08,4.2088437589215469e+08,4.1968082588112009e+08,4.1847727587008572e+08,4.1727372585905099e+08,4.1607017584801638e+08,4.1486662583698183e+08,4.1366307582594728e+08,4.1245952581491268e+08
4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8774534636600840e+08,4.8698510696919525e+08,4.8590886151376724e+08,4.8467030586261845e+08,4.8346897646595228e+08,4.8226542645491785e+08,4.8106187644388318e+08,4.7985832643284857e+08,4.7865477642181414e+08,4.7745122641077960e+08,4.7624767639974499e+08,4.7504412638871032e+08,4.7384057637767589e+08,4.7263702636664128e+08,4.7143347635560662e+08,4.7022992634457207e+08,4.6902637633353758e+08,4.6782282632250297e+08,4.6661927631146836e+08,4.6541572630043387e+08,4.6421217628939915e+08,4.6300862627836460e+08,4.6180507626733017e+08,4.6060152625629556e+08,4.5939797624526101e+08,4.5819442623422647e+08,4.5699087622319174e+08,4.5578732621215719e+08,4.5458377620112270e+08,4.5338022619008803e+08,4.5217667617905354e+08,4.5097312616801906e+08,4.4976957615698445e+08,4.4856602614594972e+08,4.4736247613491517e+08,4.4615892612388074e+08,4.4495537611284602e+08,4.4375182610181153e+08,4.4254827609077704e+08,4.4134472607974231e+08,4.4014117606870770e+08,4.3893762605767328e+08,4.3773407604663861e+08,4.3653052603560412e+08,4.3532697602456957e+08,4.3412342601353502e+08,4.3291987600250030e+08,4.3171632599146575e+08,4.3051277598043120e+08,4.2930922596939671e+08,4.2810567595836204e+08,4.2690212594732761e+08,4.2569857593629301e+08,4.2449502592525840e+08,4.2329147591422373e+08,4.2208792590318930e+08,4.2088437589215457e+08,4.1968082588112009e+08,4.1847727587008560e+08,4.1727372585905087e+08,4.1607017584801638e+08,4.1486662583698177e+08,4.1366307582594717e+08,4.1245952581491268e+08
4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8768140150457346e+08,4.8774534636600840e+08,4.8698510696919537e+08,4.8590886151376724e+08,4.8467030586261845e+08,4.8346897646595240e+08,4.8226542645491785e+08,4.8106187644388324e+08,4.7985832643284869e+08,4.7865477642181408e+08,4.7745122641077954e+08,4.7624767639974511e+08,4.7504412638871044e+08,4.7384057637767589e+08,4.7263702636664128e+08,4.7143347635560668e+08,4.7022992634457207e+08,4.6902637633353770e+08,4.6782282632250297e+08,4.6661927631146836e+08,4.6541572630043399e+08,4.6421217628939927e+08,4.6300862627836472e+08,4.6180507626733017e+08,4.6060152625629556e+08,4.5939797624526101e+08,4.5819442623422652e+08,4.5699087622319186e+08,4.5578732621215725e+08,4.5458377620112276e+08,4.5338022619008803e+08,4.5217667617905354e+08,4.5097312616801900e+08,4.4976957615698457e+08,4.4856602614594984e+08,4.4736247613491523e+08,4.4615892612388074e+08,4.4495537611284608e+08,4.4375182610181153e+08,4.4254827609077710e+08,4.4134472607974231e+08,4.4014117606870782e+08,4.3893762605767334e+08,4.3773407604663867e+08,4.3653052603560412e+08,4.3532697602456951e+08,4.3412342601353514e+08,4.3291987600250041e+08,4.3171632599146581e+08,4.3051277598043132e+08,4.2930922596939671e+08,4.2810567595836210e+08,4.2690212594732767e+08,4.2569857593629301e+08,4.2449502592525840e+08,4.2329147591422385e+08,4.2208792590318936e+08,4.2088437589215469e+08,4.1968082588112009e+08,4.1847727587008566e+08,4.1727372585905099e+08,4.1607017584801638e+08,4.1486662583698183e+08,4.1366307582594728e+08,4.1245952581491268e+08
